Id,Sentences,Aspects,Polarities
es_cullera_de_boix_49_Kathy_2013-01-21,"['En estos tiempos que corren vamos todos a por los descuentos sin renunciar a la calidad_ este restaurante dio la talla en cuanto al menú degustación que escogimos_ por cierto_ todo buenísimo_ las cantidades muy acertadas_ el arroz caldoso nos gustó bastante.', 'La atención de todo el personal fue muy buena y el local acogedor.', 'Volveremos.']","['FOOD', 'FOOD', 'SERVICE', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_4_SusanaCapa_2015-07-09,"['<->Nada', '<+>La atencion']","['SERVICE', 'RESTAURANT']","['positive', 'positive']"
es_cullera_de_boix_51_FranciscoJavierSanchezToledano_2012-12-01,['Estamos muy contentos.'],['RESTAURANT'],['positive']
es_cullera_de_boix_53_CarmenTorcalCastro_2012-11-14,"['Fuimos 21 personas_ trato excepcional_ la cena estuvo bien.', 'El unico inconveniente el espacio_ apenas nos podiamos mover.', 'Por lo demás muy bien.']","['SERVICE', 'FOOD', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'negative', 'positive']"
es_cullera_de_boix_56_JuanBelmonteSandoval_2012-08-30,"['Magnífica atención_ buena carta de vinos_ muy buen paella.', 'Repetiremos.']","['SERVICE', 'DRINKS', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_57_Lucia_2012-08-10,"['La comida muy buena_ elegimos el menú degustación y es muy completo.', 'Lo único que tardaron mucho en traer la comida_ esperamos mas de media hora y el menú estaba cerrado de antemano.']","['FOOD', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'negative', 'neutral']"
es_cullera_de_boix_58_PedroGarciaCasas_2012-07-23,['Realmente una gran decepción_ pésimo servicio_ además no sólo la bebida no está incluida sino que no te ponen ni pan ni siquiera agua.'],"['SERVICE', 'FOOD', 'RESTAURANT', 'DRINKS']","['negative', 'negative', 'negative', 'negative']"
es_cullera_de_boix_59_Antonio_2012-07-17,['Estupendo el arroz caldoso con bogavante y muy buen trato.'],"['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_cullera_de_boix_60_ElenaRenedoDomingo_2012-07-15,"['Es la seguna vez que vamos y la verdad es que la primera vez tuvimos una mala experiencia por un malentendido pero esta última vez todo fue bien.', 'Nos atendieron de maravilla y después de las cenas nos regalaron una cuchara de madera a cada uno.']","['RESTAURANT', 'SERVICE']","['conflict', 'positive']"
es_cullera_de_boix_63_MarisaPerezDavila_2012-06-05,"['Celebramos en este restaurante nuestras Bodas de Plata y tengo que decir que fue todo perfecto_ el servicio muy atento y amable y la comida estupenda_ yo destacaría las croquetas del aperitivo (deliciosas) y como no_ la paella.', 'Por poner algún pero_ quizá el jamón no era todo lo ""ibérico"" que cabía esperar.', 'Es un Restaurante muy recomendable.']","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
es_cullera_de_boix_64_ElisendaBurgueraVidiella_2012-05-29,['Sitio tranquilo_ raciones correctas_ lo mejor los arroces y el precio.'],"['AMBIENCE', 'FOOD', 'FOOD', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_65_TeresaFlorezSaelices_2012-05-27,"['El local tiene un ambiente muy agradable_ y la comida es exquisita.', 'El trato del personal fue muy bueno.']","['AMBIENCE', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_66_FranciscoYNieves_2012-05-13,['El menú  degustacion nos pareció bueno y variado con un servicio muy atento y un trato agradable y la comida estaba buena con una buena relación calidad precio.'],"['FOOD', 'SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_68_Gaby_2012-03-29,"['Fue todo genial.', 'No podemos dar ni una sola queja porque del primer momento que entramos hasta nuestra salida todo fue estupendo.', 'La comida exquisita_ abundante_ el ambiente y servicio muy agradables.']","['RESTAURANT', 'FOOD', 'FOOD', 'AMBIENCE', 'SERVICE']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_70_JoanCompanyArpa_2012-03-23,"['Para un menu gastronomico_ si la comida es solo buena_ por no decir discreta (en lo que a paella como plato principal se refiere) el resultado fue algo decepcionante_ aunque el precio podria considerarse excepcional.', 'Hubiera mejorado con un mejor trato_ servicio mas predilecto_ mesa mas confortable.', 'Por ejemplo: paella_ antes de emplatar_ tanto cuesta mostrarla?', 'son detalles que hacen perder valoración....']","['RESTAURANT', 'FOOD', 'SERVICE', 'AMBIENCE', 'RESTAURANT']","['positive', 'negative', 'negative', 'negative', 'negative']"
es_cullera_de_boix_72_RicardGrane_2012-02-27,['Esperaba un poco más del arroz_ por lo demás_ todo muy correcto.'],"['FOOD', 'RESTAURANT']","['neutral', 'positive']"
es_cullera_de_boix_74_ElisabetBasPujol_2012-01-17,"['Un menú estupendo_ muy completo.', 'El trato muy bueno_ muy amables_ el arroz exquisito y a mitad de precio_ lo recomiendo.']","['FOOD', 'SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_75_MiguelForch_2012-01-09,['Solo para emergencias_ no recomendable.'],['RESTAURANT'],['negative']
es_cullera_de_boix_76_AntonioDiezDeBlas_2011-12-28,"['Restaurante correcto sin más pretensiones_ abundante la comida pero sin una calidad extraordinaria.', 'El servicio pésimo_ lento y no se enteraba de nada.', 'El arroz tampoco me sorprendio.', 'No creo que repita.']","['FOOD', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'neutral', 'negative', 'negative']"
es_cullera_de_boix_79_SantiagoSoley_2011-12-23,"['Asistimos al restaurante para una cena de Navidad de la empresa y la relación calidad - precio nos soprendió.', 'Muy buena carta y platos abudantes.', 'El servicio es muy amable y diligente y el entorno (estuvimos en la sala privado) agradable.']","['FOOD', 'FOOD', 'FOOD', 'SERVICE', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_80_MontseBoschArgelich_2011-12-19,"['Hicimos la cena de trabajo y estuvimos muy bien atendidos_ el servicio muy bueno y la comida de las mejores que hemos hecho un dia como este que los restaurantes se llenan de grupos.', 'No bajaron ni la calidad ni la presentacion.', 'Aunque estabamos varios grupos no sufrimos por el ruido y nosotros pudimos hablar sin gritar.']","['SERVICE', 'FOOD', 'FOOD', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_82_Oriol_2011-12-13,['Arróz muy bueno y buena cantidad.'],"['FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_cullera_de_boix_86_MonicaDeOliveira_2011-11-24,['Muy bueno restaurante.'],['RESTAURANT'],['positive']
es_cullera_de_boix_88_Sebastian_2011-04-25,"['La gente que ha dado su opinion_  que son amigos o familiares?', 'Nada más entrar un olor impresionante a cocina poco limpia_ luego unos entrantes ', 'de miedo_ navajas con tierra_ musclos con sabor a ""no se""_ calamares que parecian tortillitas_ vino blanco poco frio_ jamon ""iberico"" calificacion 5 justito y por fin la paella muy buena la verdad_ despues para rematar la faena los lavabos sucios_ en la renfe creo que estan mas limpios_ pues nada mas ""muy contentos""_ no volveremos mas.']","['AMBIENCE', 'FOOD', 'DRINKS', 'FOOD', 'RESTAURANT']","['negative', 'negative', 'negative', 'positive', 'negative']"
es_cullera_de_boix_89_CaroleGouaillier_2011-03-27,"['Muy bien.', 'Pica pica y vino muy buenos.', 'Servicio muy bueno y nos han tenido en cuenta.', 'Mesa apartada por lo tanto_ intimidad.']","['RESTAURANT', 'FOOD', 'DRINKS', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_91_NoemiFuentes_2011-03-21,['Servicio y calidad correctos.'],"['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_cullera_de_boix_93_Paola_2011-03-06,"['Excelentes arroces.', 'Todo muy bien']","['FOOD', 'RESTAURANT']","['positive', 'positive']"
es_cullera_de_boix_95_RamonaStefan_2011-02-07,['Estuvimos en este restaurante en noche vieja y estuvo todo muy bien_ la comida muy buena y el sitio agradable.'],"['RESTAURANT', 'FOOD', 'AMBIENCE']","['positive', 'positive', 'positive']"
es_cullera_de_boix_96_JoseAQuerol_2011-01-24,"['El servicio correcto_ trato agradable_ el precio también.', 'Los arroces espectaculares_ muy bien.']","['SERVICE', 'RESTAURANT', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cullera_de_boix_98_AfricaIbanezDeOpacua_2010-12-27,"['Preparamos una cena para el día de Navidad y la verdad es que no nos fue fácil encontarr algún restaurante abierto hasta que encontré esta página.', 'El restaurante está muy bien_ céntrico_ buenos precios y la comida muy buena.', 'Éramos un grupo de 11 y nos prepararon una mesa un poco apartadita y el tarto fue muy bueno_lo recomiendo.']","['RESTAURANT', 'LOCATION', 'FOOD', 'SERVICE']","['positive', 'positive', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4523,"['Merece la pena el menu degustación_ por 32_50 euros tiene una calidad excelente.', 'El tapeo en la barra es fantástico_ variado y precio correcto.', 'Por ponerle un fallo para el poco tiempo que lleva va mucha gente atraída por el diseño del local y la fama que va cogiendo su cocina. ']","['FOOD', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4530,"['Me pase el viernes para conocerlo_ me quede impresionado del diseño del local_ y no digamos con la carta que tienen_ probé entre otras cosas un huevo a 65 grados con una tierra y chistorra que era para caerse al suelo.', 'Los precios son increíblemente razonables.', 'Merece la pena desde luego. ']","['AMBIENCE', 'FOOD', 'FOOD', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4558,"['Local decorado muy moderno y elegante.', 'la terraza con sillas de director en la misma linea de elegancia.', 'La comida y el servicio muy bien y el precio mejor todavía.', 'Muy recomendable. ']","['AMBIENCE', 'FOOD', 'SERVICE', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4596,"['El sábado 01-11-14_ estuvimos cenando mi pareja y yo_ y otra pareja_ y salimos todos encantados_ yo este sitio solo lo había visitado para tomar una tapa_ y como he visto que la gente hablaba bien de la carta_ lo probamos y efectivamente fue un total acierto_ hacia tiempo que no encontraba un sitio con tanta amabilidad desde el principio al final_ por lo que yo puedo hablar_ la comida estaba buenísima_ elegimos el menú degustacion _ y todo estaba riquísimo_ el tiempo de los platos correcto_ no tardaban nada_ ademas dentro del menú entraba todo agua_ vino_ cafés e incluso chupitos_ yo la verdad pienso volver_ y pienso probar el resto de la carta_ para saber si todo esta_ tan rico como el menú que tomamos.', 'Yo invito a la gente que lo prueben y opinen_ ya que es un sitio también muy bonito y acogedor.', 'Si siguen así pienso que pueden tener un buen futuro. ']","['RESTAURANT', 'SERVICE', 'FOOD', 'FOOD', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4609,"['El local me encanta_ el servicio muy bueno_ la comida genial_ aunque yo destacaría el huevo a 65 grados y el sashimi de atun que es para flipar y una torrija que te dan ganar de repetir_ estuve allí el miércoles pasado con unas amigas y tenemos claro que volveremos _ ah!', 'por cierto los precios muy razonbles ']","['AMBIENCE', 'SERVICE', 'FOOD', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4616,['la comida muy buena y atención buenísima_ el menú degustación se queda bastante corto de cantidad_ necesitas pedir algún plato mas y eso te eleva el precio_ ya que las raciones son muy justas '],"['FOOD', 'SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'negative', 'neutral']"
es_doble-uno-zaragoza_comment-4633,"['Muy bien.', 'Cena estupenda trato excelente. ']","['RESTAURANT', 'FOOD', 'SERVICE']","['positive', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4729,"['La carta tiene platos muy apetecibles_ es difícil decidirse y el trato es correcto.', 'Sí es cierto que tardaron muchísimo en atendernos y que faltan pequeños detalles como una carta de vinos.', 'Algunos de los platos_ no tenían la calidad que esperamos (como el pulpo braseado) y no pudimos probar el atún porque se les había terminado.. ', 'El precio puede ser algo elevado pero es un lugar agradable. ']","['FOOD', 'SERVICE', 'DRINKS', 'FOOD', 'RESTAURANT', 'AMBIENCE', 'RESTAURANT']","['positive', 'conflict', 'negative', 'negative', 'negative', 'positive', 'conflict']"
es_doble-uno-zaragoza_comment-4743,['Nos gusto mucho el sitio_ la comida y la atenciónTomamos el menu desgustacion y merece la pena_ las raciones no son generosas pero no te vas con hambre_ solo una pega: que la carne estaba templadaMuy recomendable para quien busca calidad y no cantidadAdemas no hay sorpresas de que si te cobro mas por pedir otra botella de vino o el pan……Ademas café y chupito incluido en los 34€/persona '],"['AMBIENCE', 'FOOD', 'SERVICE', 'FOOD', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive', 'conflict', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4747,"['Estuve cenando ayer por la noche_ tenía ganas de probarlo_ la verdad es que la comida estaba buena_ de hecho felicitamos al cocinero (creo que se llamaba César).', 'El problema quizá pudo ser que en vez de pedir el menú degustación tiramos de carta_ y sinceramente_ me pareció un poco caro en relación con el tamaño de las raciones_ a saber_ un pulpo asado con langostinos_ un atún rojo con teriyaki y algas_ un steak tartare_ un helado de ferrero rocher_ la torrija con helado_ dos aguas_ una copa de vino y una cerveza 53 euros en total.', 'Mi acompañante ya había cenado y se limitó a picotear de mis platos por probarlos_ es decir_ que salvo el postre y las bebidas_ sólo cené yo.', 'Y si bien repito que la comida estaba muy correcta_ incluso por encima de la media de lo que se come en muchos sitios_ lo cierto es que la cantidad de las raciones era justita.', 'Habrá quien diga con razón que 53 euros por cinco platos no es caro si están buenos_ pero es que hoy en día la restauración ha cambiado mucho_ y se puede comer muy bien por precios más asequibles en otros restaurantes de la ciudad_ entre ellos algunos de los que comenta el Sr. Aranda en este blog.', 'Insisto en que en realidad la cena fué para un persona_ con una copa de vino.', 'La próxima vez pediré el menú degustación_ y supongo que saldrá bastante más económico_ y mejorará la relación calidad-precio.', 'En cualquier caso un sitio interesante para cenar_ en concreto el pulpo con langostinos_ delicioso. ']","['FOOD', 'SERVICE', 'RESTAURANT', 'FOOD', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'negative', 'negative', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4794,"['Pedimos el menú degustación y la verdad estaba todo muy bueno.', 'Los canelones de gallina trufados_ excelentes_ así como el huevo y el postre.', 'Volveremos sin dudarlo. ']","['FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_doble-uno-zaragoza_comment-4847,"['Paseabamos por esa calle y entramos en el Dobleuno simplemente porque queríamos tapear algo.', 'No lo conocíamos y no esperábamos nada especial.', 'La sorpresa fue tremenda cuando probamos la primera tapa y siguió con las demas.', 'Buena calidad y precio razonable.', 'Nos gusto tanto que al día siguiente fuimos a cenar.', 'Pedimos ensalada de espinacas_ rissotto de setas y pulpo con langostinos.', 'Increíble.', 'No es común encontrar tanta calidad hoy en día y eso se agradece.', 'El único “pero” es el tiempo de espera entre plato y plato_ pero entiendo que no es excesivo si tenemos en cuenta que los platos son muy elaborados y se hacen en el momento. ']","['FOOD', 'FOOD', 'RESTAURANT', 'SERVICE']","['positive', 'neutral', 'positive', 'neutral']"
es_frances-zaragoza_comment-1356,"['Pues discrepo del anterior comunicante Yo suelo comer mucho en el Frances y aunque es cierto que ha bajado algo la calidad se sigue comiendo bien_ abundante y en un sitio acogedorLo recomiendo porque a pesar de todo se sigue comiendo bien es cierto que se echa en falta a jose el dueño_ ahora estan los hijos y siempre pierde algo al pasar d euna generacion a otra  ', 'Saludos ']","['FOOD', 'AMBIENCE', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'neutral', 'positive']"
es_frances-zaragoza_comment-885,['Menos mal que le puedo leer por una vez  una crítica acertada.felicidades sr. Aranda. '],"['SERVICE', 'RESTAURANT']","['positive', 'positive']"
es_gamberro-zaragoza_comment-4834,"['Restaurante diferente_ creativo y agradable.', 'La comida buenísima y sorprendente y el servicio impecable.', 'Volveremos. ']","['AMBIENCE', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_gamberro-zaragoza_comment-4856,"['Fue todo una experiencia.', 'La comida estupenda y el trato magnífico. ']","['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_gamberro-zaragoza_comment-4866,['Excelente trato y excelente comida_ muy recomendable. '],"['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_gamberro-zaragoza_comment-4867,"['La comida excelente.', 'el servicio un poco lento. ']","['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'neutral', 'neutral']"
es_gamberro-zaragoza_comment-4868,['Buena voluntad pero exceso d ingredientes a fusionar_nada sublime ni sorprendente_amabilidad mucho camino x delante_no para repetir_a destacar q como el vino elegido no nos gustó nos lo cambiaron sin coste '],"['FOOD', 'SERVICE', 'RESTAURANT']","['negative', 'negative', 'negative']"
es_hosteria-botin-del-corregidor-zaragoza_comment-1117,"['No es un comentario al restaurante lo que quiero hacer_ sino una apreciación a tu comentario.', 'Dices que por ese precio hay que comer bien.', 'Yo creo que en cualquier sitio que se sirvan comidas hay que comer bien te cobren lo que te cobren_ ¿o es que con un precio barato se justifica que te pongan algo incomible?', 'Mi opinión es que entonces es una estafa.', 'Si sirven tortilla de patata tiene que ser buena te cobren 2 euros o te cobren 100_ el incremento del precio se deberá a otros factores como puede ser la profesionalidad_ números de mesas por camarero_ decoración del local y otros factores externos a la comida propiamente.', 'Un saludo_ y gracias por tus críticas. ']",['RESTAURANT'],['negative']
es_hosteria-botin-del-corregidor-zaragoza_comment-1118,"['Sí Manolo_ tienes razón_ no me he explicado bien_ quería decir que no es un precio bajo como para poder dar todo por “bueno”_ que hay que exigir un poco más.', 'Un saludo. ']","['RESTAURANT', 'RESTAURANT']","['negative', 'neutral']"
es_il-monasterio-zaragoza_comment-1655,"['Hola_Comunicaros que ya lo podeis quitar de la lista_ ya que hace un mes que lo han cerrado.', 'Una pena ']",[],[]
es_kupela-la-sidreria-zaragoza_comment-3018,['lo mejor el jamon en lugar de sidreria pondria jamoneria_ en mivida tome mejor jamonun saludo '],"['FOOD', 'RESTAURANT']","['positive', 'positive']"
es_kupela-la-sidreria-zaragoza_comment-4507,"['Tanto por placer como por trabajo_ he visitado unas cuantas veces este restaurante .', 'Destaca en todo lo que ofrece y lo hace de manera sobresaliente con la carne y los pescados.', 'Absolutamente recomendable.', 'En mi opinión_ es uno de los restaurantes mas profesionales de Zaragoza . ']","['FOOD', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_kupela-la-sidreria-zaragoza_comment-4547,"['En mi opinión_ uno de los mejores restaurantes de Zaragoza.', 'Lo he visitado en varias ocasiones y he de destacar la excelente calidad de la materia prima y el saber hacer en la cocina.', 'Puedes encontrar desde un chuletón bien trabajado_ pasando por unos pescados en su punto justo o irte a menús mas elaborados_ llenos de sabor y contrastes sin adulteraciones en el sabor.', 'Relación calidad-precio fantástica.', 'Absolutamente recomendable.', 'Mireya ']","['RESTAURANT', 'FOOD', 'FOOD', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,"['Reserve y estuve comiendo con un buen amigo.', 'Nos dejamos guiar y nos ofrecieron de entrantes para compartir unos buñuelos de bacalao con alioli de membrillo y unos calamares a la plancha.', 'De platos principales unos ""fideus rossejats"" y un tronco de merluza a la donostiarra; de postre el famoso ""tiramisú"" de la casa y una tarta de manzana caramelizada con helado de vainilla.', 'Todo óptimo.', 'Le solicité al responsable de Sala que el chef pusiera más guindilla al aderezo con ajos de la merluza.', 'Así lo hizo y el resultado fue espectacular.', 'Para beber: un vino que recomienda la casa_ el Viña Salceda Reserva 2010 D.O.C.', 'Rioja (divino y de una cosecha ""excelente"").', 'Este restaurante es uno de los valores más seguros de la cocina catalana en Barcelona.', 'Siempre es excelso en su comida y perfecto en su servicio.', 'El ambiente también es de maravilla.', 'No se puede pedir más.']","['RESTAURANT', 'DRINKS', 'FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_l_olive_12_MaiteRafolsSole_2013-12-27,"['Hacia tiempo que no habia estado y la experiencia fue muy decepcionante.', 'Extremadamente caro por el tipo de cocina.', 'Croquetas oleosas_ salmón marinado insulso y escaso láminas transparentes_ alcachofas con almejas duras  y sosas de vivero cuando el precio del plato fue de 28€_ el carpaccio de rape  testimonial.', 'El trato del maitre que nos tomó nota fue de muy poca profesionalidad impresionante y rozando la mala educación.']","['RESTAURANT', 'FOOD', 'FOOD', 'FOOD', 'SERVICE']","['negative', 'negative', 'negative', 'negative', 'negative']"
es_l_olive_14_ClaraGarcia_2013-03-21,"['Desde que lo descubrí hace unos años_ siempre que voy a barcelona_ voy a l ólive.', 'me encanta.']",['RESTAURANT'],['positive']
es_l_olive_18_Igor_2012-10-08,"['Un restaurante muy recomendable.', 'La comida es deliciosa y las cantidades son más que aceptables.', 'Algo caro pero sin duda muy recomendable para comer bien en Barcelona.']","['RESTAURANT', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'negative']"
es_l_olive_20_JosepLlopisGimeno_2012-03-20,['Prefiero no opinar por el desengaño que tuve.'],['RESTAURANT'],['negative']
es_l_olive_21_RosaRibasBalcells_2012-02-19,"['Empecé el día con buen pie y lo continué escogiendo el lugar idóneo para comer_ charlar  con los amigos y estar muy bien atendida.', 'El local te ayuda a conseguir que puedas intercambiar ideas con  quienes compartes la mesa dado el bajo tono en que los comensales mantienen sus conversaciones.', 'El servicio excelente.', 'Atentos_ educados_ discretos_ todos cuantos nos atendieron y al despedirnos acudieron a darnos el último adios y el ""hasta la próxima.."" Prometimos volver pero esa vez con muchos más amigos a los que_ previamente_ habremos informado de ese almuerzo que nos redondeó un sábado inolvidable.', 'Gracias.']","['RESTAURANT', 'AMBIENCE', 'SERVICE']","['positive', 'positive', 'positive']"
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,"['Es muy buen restaurante.', 'Ya habiamos estado en el anterior en la calle muntaner.', 'Este es mucho mas elegante_ el trato muy correcto y la ambientacion te hace sentir muy a gusto.', 'La comida de calidad.', 'Recomiendo los calçots rebozados.', 'Sin duda repetiremos.']","['RESTAURANT', 'SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
es_l_olive_23_Sandra_2011-11-23,"['el restaurante y la comida estupenda.', 'Pero la mujer que esta de cajera que fue quien nos recibio desde el primer momento nos hablo en catalan incluso dandose cuenta de que no lo entendiamos.', 'me parecio de muy mal gusto puesto que que jamas he tenido ese problema en Barcelona y esto ha repercutido en mi valoracion al restaurante.']","['RESTAURANT', 'FOOD', 'SERVICE']","['conflict', 'positive', 'negative']"
es_9reinas_73_Enrique_2011-01-23,"['Hemos comido bastante bien.', 'Los primeros bien_ la carne excelente.', 'Se acerca más a los 45 que a los treinta euros.', 'El trato exquisito.', 'Se nota que llevan un mes y medio y les falta un poco de rodaje_ pero se le ven ganas de agradar para ganarse la clientela.', 'Si no bajan la guardia_ es posible que trabajen.', 'Les deseo mucha suerte.', 'PD: No tiene nada que ver con la película de Darín_ solo que les gustó el nombre.']","['RESTAURANT', 'FOOD', 'SERVICE']","['positive', 'positive', 'positive']"
es_9reinas_8_MaraKacic_2014-12-08,"['Deberían revisar las raciones que sirven: son realmente escasas!!', 'Comida y servicio excelentes_ única pega la ya mencionada; raciones muy ""minimalistas"".', 'Por esto mismo no doy un 10 en ""calidad-precio""_ aunque la calidad sea excelente.']","['FOOD', 'FOOD', 'SERVICE', 'FOOD', 'RESTAURANT']","['negative', 'positive', 'positive', 'negative', 'conflict']"
es_aragonia-palafox-zaragoza_comment-4199,"['Ayer estuvimos en el Aragonia para comer.', 'La reserva sin ningún problema_ la atención inmejorable_ preguntándonos si todo estaba en orden y el punto de la comida.', 'Destacar la presentación_ todos los platos_ muy buena.', 'Y el lugar está muy bien decorado_ sencillo_ pero elegante.', 'Comimos un menú que era 25 euros_ pero con suplemento para algunos platos.', 'Mi acompañante una sopa de cebolla_ que de textura y de sabor estaban muy buenas_ pero parecía poca cosa_ porque en pocas cucharadas se acaba de comer enseguida.', 'Y de segundo merluza con almejas en salsa verde_ que eran pocos trozos_ pero de primera calidad y muy bueno.', 'Si bien agradecía que no fueran unas cantidades muy grandes_ no es lo que se suele comer en casa.', 'Yo pedí foie con tostadas_ que la cantidad era más que correcta_ si bien había pocas tostadas para la cantidad que era de foie.', 'Muy buen sabor_ en cualquier caso.', 'Y el segundo_ paletilla de ternasco_ de tamaño un pelín escaso (era en forma de redondo) y muy rico.', 'Sin embargo_ yo que soy de comer bastante_ me daba la sensación de comer poco.', 'Ambos pedimos postre_ melocotón de Calanda.', 'Muy bueno y con helado de limón.', 'Lo que sí me da la sensación es de haber comido poco.', 'Cosa que no me quedé con hambre_ pero las raciones eran pequeñas en comparación con el precio.', 'Pensaba que eran con nuestras raciones_ pero no es así.', 'Yo vi por ejemplo un plato de judías verdes que era una cantidad muy muy pequeña que eran los comensales vecinos que teníamos a nuestro lado.', 'Después de probar varios restaurantes_ me quedé un pelín decepcionado.', 'Ya sé que no se puede comparar el Aragonia con la Bodega de Chema_ el Asador Broto o la Filoxera_ pero en cambio con el DGusta en Utebo yo sí me quedé mucho más saciado y con sensación de haber comido más y por un precio similar.', 'Es decir_ un restaurante_ cuando estás satisfecho_ tienes ganas de volver.', 'Así con los anteriores me ha pasado_ no es el caso del Aragonia.', 'Está muy bien el lugar_ estupendamente presentado_ servicio inmejorable_ buenos productos y de primera calidad_ pero cantidades bajo mi punto de vista escasas_ sobre todo si eres de comer mucho.', 'Saludos. ']","['SERVICE', 'RESTAURANT', 'AMBIENCE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'neutral', 'negative']"
es_asador-la-junquera-zaragoza_comment-4309,"['Hemos cenado muy bien_ el menú montecito_la atención estupenda_El ambiente muy acogedor_ la botella de vino de 500cc_ se queda escasa para la cena.', 'Es lo único reseñable_ debería ser de 750cc_Bien calidad-precioLo recomiendo ']","['SERVICE', 'FOOD', 'AMBIENCE', 'DRINKS', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive', 'negative', 'positive', 'positive']"
es_asador-la-junquera-zaragoza_comment-4461,"['Estuve este sabado pasado cenando y he de felicitar tanto al restaurante como al camarero que nos atendio y por supuesto la comida.', 'Un sitio muy bonito_ bien atendido_ personal muy agradable_ la comida bien servida y sin esperas y el sitio encantador.', 'Volveremos.', '(El entrecotte de vaca estaba delicioso) ']","['RESTAURANT', 'SERVICE', 'FOOD', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_asador-la-junquera-zaragoza_comment-4490,"['aceptable.', 'muy  bien cortado el jamon y de buena calidad.', 'bastante bien el resto fe lis entrantes.', 'mejorables las costillas_ya que se anuncia costillas y se incluyen chuletas.', 'en conjunto bien. ']","['RESTAURANT', 'FOOD', 'FOOD']","['positive', 'positive', 'positive']"
